angle_difference_from_tendon_rad,closure,compliance_m_N,damping,decay_s,deflection_m,deflection_rms_m,drive_kv,dt,duration,energy_change_J,energy_initial_J,equality_work_J,exact,failed,frequency,group,impedance,input_torque_Nm,input_work_J,inverse_dynamics_error_Nm,load,mass,max_closure_m,mode,num_bytes,output_work_J,precision,reference_rms_Nm,rotation,rows_mode,samples,static_error_Nm,static_reference_Nm,step_seconds,theta,timeconst,torque_difference_from_tendon_Nm,trace,work_balance_error_J
,weld,,1,,3.0226714233637897e-08,4.072268638427138e-05,0.5,3.125e-05,3,0.00961881651784,0.0,-0.0014230856766618617,1,False,2,drive_control,0.9890998075176296,-0.0020975285884541253,1.2608001309261812,0.0003820499605084399,1,0.2,5.83539802337e-05,dynamic,8,-1.2497787533913733,double,0.34672542538150936,90,1,96001,-0.002161220675852476,6.36920873983513e-05,0.120291721,90,0.00999990991577752,,,2.052465969396575e-05
,weld,,1,,-3.195660226398847e-06,0.00022886865051940708,5,0.0005,3,0.00903452112503,0.0,-0.02372270060763117,1,False,2,drive_control,0.9890998075176296,-0.002075403564638812,1.2107363280409957,0.05387099753254649,1,0.2,0.000330730753064,dynamic,8,-1.1736167277386187,double,0.37400152065555453,90,1,6001,-0.0021017594496984915,2.6355885059700768e-05,0.007427419,90,0.00999990991577752,,,-0.004362378569715868
,weld,,1,,-7.815403658157534e-07,6.642460099192247e-05,5,0.000125,3,0.0091703408117,0.0,-0.006961992464229317,1,False,2,drive_control,0.9890998075176296,-0.0020680767302725797,1.2256746164972712,0.013476085621788633,1,0.2,9.6889413567e-05,dynamic,8,-1.2083485518590191,double,0.348755392991295,90,1,24001,-0.0021197235681493965,5.1646837876816675e-05,0.030030081,90,0.00999990991577752,,,-0.001193731362322625
,weld,,1,,-1.7750911997001587e-07,4.1407956002883836e-05,5,3.125e-05,3,0.00920463400647,0.0,-0.002679269276220614,1,False,2,drive_control,0.9890998075176296,-0.0020664026101984943,1.2293113402039557,0.0033831095272489186,1,0.2,6.03217695971e-05,dynamic,8,-1.2171225662651144,double,0.34483451828094003,90,1,96001,-0.002124206756779955,5.780414658146071e-05,0.117340928,90,0.00999990991577752,,,-0.0003048706561507297
,tendon,,1,,-7.801310480772813e-06,4.187220837035724e-05,0,0.0005,3,0.00520564478506,0.0,-0.0011101153902747245,1,False,2,drive_control,0.9921930164592978,-0.001043474584834499,1.2554478453698423,9.611450099102859e-05,1,0,7.30411072781e-05,dynamic,8,-1.2496333910154986,double,0.3402924118619429,90,1,6001,-0.00115694926601849,0.00011347468118400172,0.004259263,90,0.009488472193020818,,fourbar_trace_drive_control_tendon.csv,0.0005013058209909498
,tendon,,1,,-8.130756576836984e-06,4.199657154707872e-05,0,0.000125,3,0.00520700702575,0.0,-0.0010966664384288206,1,False,2,drive_control,0.9921930164592978,-0.001084170781472345,1.2560713203825347,9.828216907471682e-05,1,0,7.37504819421e-05,dynamic,8,-1.249892979062357,double,0.3403692030184335,90,1,24001,-0.001156992345088888,7.282156361654302e-05,0.016951015,90,0.009488472193020818,,,0.00012533214400107032
,tendon,,1,,-8.213115790959089e-06,4.2028209220593004e-05,0,3.125e-05,3,0.00520733620646,0.0,-0.0010932705082695423,1,False,2,drive_control,0.9921930164592978,-0.001094344570055334,1.256226445682623,9.885925387756574e-05,1,0,7.39280213762e-05,dynamic,8,-1.2499571723219596,double,0.3403882936008351,90,1,96001,-0.0011570024119903336,6.265784193496415e-05,0.0694384940001,90,0.009488472193020818,,,3.1333354065990644e-05
,tendon,,1,,-9.89571261097738e-06,5.5168068336090216e-05,0.5,0.0005,3,0.00517921713717,0.0,-0.005186735977390146,1,False,2,drive_control,0.9921930164592978,-0.001054081005388916,1.2503964952993203,0.005692753179025355,1,0,9.0152505196e-05,dynamic,8,-1.2399869042820015,double,0.3405636221728349,90,1,6001,-0.0011533501953839363,9.926918999504152e-05,0.004355144,90,0.009488472193020818,,,-4.363790275854068e-05
,tendon,,1,,-8.652525860675518e-06,4.230134753531006e-05,0.5,0.000125,3,0.00519388656785,0.0,-0.0021182639537564462,1,False,2,drive_control,0.9921930164592978,-0.0010865556357615275,1.2537446242990256,0.00143007718405141,1,0,7.45700908935e-05,dynamic,8,-1.2464110040516139,double,0.34037280334735026,90,1,24001,-0.0011558424396130853,6.928680385156839e-05,0.017012611,90,0.009488472193020818,,,-2.1469725805215497e-05
,tendon,,1,,-8.34175738617793e-06,4.187857005352144e-05,0.5,3.125e-05,3,0.00519755433521,0.0,-0.0013476445950839615,1,False,2,drive_control,0.9921930164592978,-0.0010947011858851213,1.2545715379743099,0.00037355861369482084,1,0,7.39121953998e-05,dynamic,8,-1.2480203117277766,double,0.3403495459324911,90,1,96001,-0.00115646449010098,6.176330421584453e-05,0.0690667290001,90,0.009488472193020818,,,-6.027316239222771e-06
,tendon,,1,,-2.831890311134258e-05,0.0003914983142763399,5,0.0005,3,0.00481818784554,0.0,-0.039564592549519474,1,False,2,drive_control,0.9921930164592978,-0.001133444279629856,1.1884329373353897,0.056426641927127874,1,0,0.000590423193347,dynamic,8,-1.1392784523919977,double,0.3554598653599469,90,1,6001,-0.0011054934087216565,-2.795087090819237e-05,0.004290719,90,0.009488472193020818,,,-0.004771704548332555
,tendon,,1,,-1.3149109710423525e-05,0.000103331188219126,5,0.000125,3,0.00493912087063,0.0,-0.010969158579895912,1,False,2,drive_control,0.9921930164592978,-0.001092552438705809,1.215684503697406,0.014107654896412414,1,0,0.000158475798872,dynamic,8,-1.1984802265816408,double,0.3389870856420923,90,1,24001,-0.001129589503058817,3.703706435302934e-05,0.017173825,90,0.009488472193020818,,,-0.0012959976652393325
,tendon,,1,,-9.36254695903283e-06,4.647869584986698e-05,5,3.125e-05,3,0.00496984603264,0.0,-0.003554335596105135,1,False,2,drive_control,0.9921930164592978,-0.0010826103012177412,1.2224009704931884,0.0035316703255618563,1,0,7.94215448442e-05,dynamic,8,-1.2135463574498784,double,0.33769172806519293,90,1,96001,-0.0011356082847731308,5.299798355541441e-05,0.0682420210001,90,0.009488472193020818,,,-0.0003304314145649522
,connect,,1,,-4.2697981817094164e-08,0.00015917122732782442,5,0.0005,3,0.00914799770815,0.0,-0.016862895668330043,1,False,2,equivalence,0.99,-0.0020725980730708074,1.2184730230750789,0.020971150775946586,1,0.2,0.00023190502143,dynamic,8,-1.1881102256458733,double,0.3613429007940278,0,0,6001,-0.0021260057225394036,5.340764946862464e-05,0.005291982,90,0.010000000000000005,,,-0.004351904052725623
,connect,,1,,-4.2697981818495825e-08,0.0001591712273278244,5,0.0005,3,0.00914799770815,0.0,-0.016862895668329943,1,False,2,equivalence,0.99,-0.00207259807306977,1.2184730230750815,0.02097115077594716,1,0.2,0.00023190502143,dynamic,8,-1.1881102256458727,double,0.3613429007940281,0,1,6001,-0.0021260057225374,5.340764946764409e-05,0.006286297,90,0.010000000000000005,,,-0.004351904052729054
,weld,,1,,-3.1956602263707307e-06,0.00022886865051939873,5,0.0005,3,0.00903452112503,0.0,-0.023722700607630893,1,False,2,equivalence,0.9890998075176296,-0.002075403564638833,1.2107363280409982,0.05387099753254576,1,0.2,0.000330730753064,dynamic,8,-1.1736167277386191,double,0.374001520655556,0,0,6001,-0.0021017594496984984,2.6355885059679453e-05,0.007249085,90,0.00999990991577752,,,-0.004362378569718144
,weld,,1,,-3.1956602263739363e-06,0.00022886865051939873,5,0.0005,3,0.00903452112503,0.0,-0.023722700607630792,1,False,2,equivalence,0.9890998075176296,-0.0020754035646376253,1.2107363280409982,0.05387099753254438,1,0.2,0.000330730753064,dynamic,8,-1.1736167277386198,double,0.3740015206555553,0,1,6001,-0.0021017594496983067,2.6355885060681317e-05,0.007668158,90,0.00999990991577752,,,-0.004362378569717579
